"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 35 tahun dibawa keluarganya ke poliklinik. Pasien sering terlihat murung, tidak mau makan, mengurung diri dikamar, dan menangis tiba-tiba. Perilaku ini terjadi setelah pasien ditinggal mati oleh suaminya, bersamaan dengan itu pasien juga mendengar suara-suara yang mengatakan bahwa kematian suaminya disebabkan oleh dirinya yang tidak becus menjadi istri. Diagnosis yang tepat pada pasien adalah...","","Gangguan waham menetap dengan depresi sedang","Depresi pasca skizofrenia","Bipolar episode kini depresif","Skizoafektif tipe depresi","Depresi sedang","D"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 31 tahun dibawa ke IGD RS oleh temannya dengan penurunan kesadaran sejak 1 jam SMRS. Satu hari sebelum, pasien sempat muntah-muntah dan merasa badan mengigil. Menurut temannya, ia rutin memakai narkoba sejak 1 tahun terakhir. Pada pemeriksaan tanda vital didapatkan TD : 85/50 mmHg, RR : 12x/menit, HR : 55x/menit, T : 36oC. Pada pemeriksaan fisik kedua mata diameter 1 mm. Tatalaksana yang tepat pada kasus ini adalah...","","Metadone","Flumazenil","Fenobarbital","Bromokriptin","Naloxone","E"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki usia 15 tahun datang ke poliklinik dibawa oleh orangtuanya karena sering melihat pasien mencabuti rambutnya sendiri. Pasien mengatakan jika tidak mencabuti rambut maka ia merasa gelisah. Pada pemeriksaan kepala tampak rambut tipis dengan bagian pitak di beberapa tempat. Diagnosis pada pasien ini RATNA1709 adalah...","","Tinea kapitis","Gangguan cemas menyeluruh","Piromania","Trikotilomania","Kleptomania","D"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki usia 13 tahun dibawa ke IGD karena kejang sejak 30 menit SMRS. Saat dilakukan anamnesis, pemeriksaan fisik dan penunjang ditemukan semuanya dalam batas normal dan ternyata pasien bukan mengalami kejang. Setelah ditanya lagi ternyata sebelum kejang pasien sedang dimarahi oleh gurunya karena tauran di sekolah dan ia takut untuk dihukum. Apakah diagnosis yang tepat untuk pasien?","","Malingering","Factitious disorder","Perilaku disosiatif","Gangguan konversi","Gangguan kepribadian dependen","A"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki usia 9 tahun dibawa ke poliklinik oleh orangtuanya karena sering mengeluarkan suara-suara aneh disertai hentakan pada kaki kanannya sejak 2 tahun yang lalu. Orang tuanya sudah berusaha menegur anaknya agar tidak melakukan hal tersebut, tetapi anak mengaku bahwa ia tidak mampu mengendalikan gerakan tersebut. Tatalaksana farmakologis yang dapat diberikan pada pasien adalah...","","Fluoksetin","Metilfenidat","Asam valproat","Risperidone","Ethosuximide","D"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 26 tahun datang ke poliklinik dengan keluhan mengalami masalah dalam aktivitas seksualnya dengan istri barunya. Menurut pasien, pasien merasa klimaks dan sperma keluar saat baru mau mulai melakukan hubungan seksual. Pasien takut jika istrinya kecewa dengan pasien. Apakah diagnosis yang tepat RATNA1709 pada pasien?","","Ejakulasi dini ringan","Ejakulasi dini sedang","Ejakulasi dini berat","Disfungsi ereksi","Dispareunia","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 26 tahun dibawa ke RS dengan keluhan tiba-tiba tidak dapat melihat. Keluhan muncul saat pasien bertemu dengan seorang laki-laki yang melakukan pelecehan seksual terhadapnya 1 tahun lalu. Pasien tidak memiliki riwayat keluhan penglihatan sebelumnya, hasil pemeriksaan funduskopi normal. Apakah diagnosis yang tepat pada pasien?","","Sensorik disosiatif","Stupor disosiatif","Gangguan trans","Gangguan hipokondriak","Malingering","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 24 tahun datang ke poliklinik untuk berkonsultasi. Sejak 2 tahun terakhir ia merasakan mood swing yang menetap. Suatu waktu ia merasa sangat sedih, tidak berenergi, dan tidak bersemangat untuk melakukan aktivitas. Namun di waktu yang lain ia merasa sangat berenergi hingga tidak butuh tidur, banyak bicara, dan dapat melakukan banyak aktivitas. Meski demikian, hal tersebut dikatakan tidak mempengaruhi performa kerjanya di kantor. Apakah diagnosis yang tepat pada pasien?","","Bipolar tipe 2","Distimia","Siklotimia","Bipolar tipe 1","Depresi ringan","C"
"kedokteran","Komprehensif","","","pmb","Anak berusia 10 tahun datang ke poliklinik dibawa oleh orang tuanya dengan keluhan sering bengong sejak 3 bulan terakhir ini. Keluhan tersebut dapat terjadi hingga 10x sehari selama beberapa menit. Bengong terjadi secara tiba-tiba, disertai dengan gerakan mulut mengecap, dan kemudian pasien normal kembali. Pasien juga sering RATNA1709 terjatuh dan pingsan selama beberapa saat. Pasien segera sadar, tetapi tidak dapat mengingat kejadian tersebut. Guru di sekolah mengatakan prestasi pasien menurun. Pemeriksaan fisik didapatkan tekanan darah 100/80 mmHg, HR 92x/menit, RR 19x/menit, dan suhu 37 C. Pemeriksaan neurologis dalam batas normal. Apa tata laksana farmakologi utama pada kasus ini?","","Asam Valproat","Lamotrigine","Carbamazepine","Diazepam","Oxycarbazepine","A"
"kedokteran","Komprehensif","","","pmb","Perempuan berusia 62 tahun datang ke puskesmas mengeluh kesemutan dan nyeri hilang timbul di dada kiri. Nyeri terasa dari bagian depan, samping, hingga punggung kiri. Tiga bulan sebelumnya, pada bagian yang sama, muncul lenting yang terasa nyeri. Lenting tersebut menghilang, tetapi nyeri masih dirasakan. Pasien memiliki riwayat diabetes mellitus, tetapi tidak minum obat. Pemeriksaan tanda vital dalam batas normal. Pemeriksaan status lokalis ditemukan lesi hipopigmentasi multipel pada dermatom T2-4 sinistra. Pemeriksaan sensoris didapatkan alodinia (+). Apakah tata laksana yang paling mungkin pada kasus ini?","","Histamin","Ibuprofen","Parasetamol","Amitriptilin","Asiklovir","D"
"kedokteran","Komprehensif","","","pmb","Seorang pasien laki-laki berusia 55 tahun datang ke poliklinik RS diantar oleh keluarganya dengan keluhan gangguan bicara. Pasien mengerti isi pembicaraan tetapi tidak lancar berbicara. Selain itu, pasien mampu mengulang kata sesuai perintah seperti menyebut ulang kata “meja”. Pasien mempunyai riwayat stroke 1 tahun yang lalu dengan kelemahan anggota gerak kanan. Dari pemeriksaan fisik didapatkan tekanan darah 140/80 mmHg, nadi 88x/menit, suhu 36 C, RR 20x/menit. Diagnosis yang tepat pada pasien ini adalah? RATNA1709","","Afasia Wernicke","Afasia Broca","Afasia Transkortikal Sensorik","Afasia Transkortikal Motorik","Afasia Global","D"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki berusia 7 tahun dibawa ibunya karena tiba-tiba lemas dan tidak bisa berjalan sejak 2 hari yang lalu. Riwayat demam (+). Riwayat imunisasi tidak lengkap. Riwayat persalinan normal dan ibu menyangkal adanya riwayat penyakit selama kehamilan. Riwayat diare dan muntah hebat disangkal. Pada pemeriksaan fisik didapatkan keadaan umum tampak sakit ringan, kesadaran compos mentis, HR 92 kali/menit, RR 20 kali/menit, suhu afebris. Dilakukan pengukuran status antropometri dan didapatkan Z score dibawah -3. Pada pemeriksaan neurologis ditemukan paralisis motorik tipe flaccid yang asimetris dan atrofi ekstremitas inferior kanan dan gluteus kanan. Dimana letak kerusakan yang terjadi pada pasien ini?","","Cornu anterior medulla spinalis","Cornu lateral medulla spinalis","Cornu dorsalis medulla spinalis","Cortex cerebri dan striatum","Neuromuscular junction","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 55 tahun datang ke puskesmas dengan keluhan nyeri leher sejak 2 minggu yang lalu. Nyeri leher dirasakan menjalar sampai lengan bawah kanan bagian medial, jari telunjuk, dan jari tengah. Terdapat kelemahan pada jari kelingking. Hasil pemeriksaan fisik didapatkan kelemahan otot tangan dan refleks triceps menurun. Pada pemeriksaan MRI didapatkan adanya penekanan diskusi ke radiks medulla spinalis. Dimanakah segmen radiks yang paling mungkin menjadi lesi pada kasus ini?","","Cervikal 3-4","Cervikal 4-5","Cervikal 5-6","Cervikal 6-7","Cervikal 7-8","E"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 50 tahun datang ke IGD RS diantar oleh keluarga karena tidak sadarkan diri sejak 2 jam yang lalu. Pasien terlibat dalam kecelakaan lalu lintas, terpelanting dan kepalanya terbentur aspal. Pada pemeriksaan tanda vital didapatkan RATNA1709 kesadaran sopor, pupil midriasis maksimal, tekanan darah 80/70 mmHg, HR 80x/menit, RR 20x/menit dengan pola napas ataksik, suhu 36 C. Dimanakah kemungkinan letak lesi pada pasien ini?","","Midbrain","Medula Oblongata","Mesensefalon","Pons","Diensefalon","B"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 35 tahun datang ke IGD dengan keluhan kelemahan anggota gerak pada kedua lengan dan tungkai sejak 2 hari yang lalu. Keluhan dirasakan pertama kali pada lengan atas dan kemudian menjalar ke tungkai bawah. Pasien sempat mengalami kecelakaan lalu lintas 1 hari sebelumnya, leher pasien membentur kursi pengemudi saat pasien mengendarai mobil. Riwayat DM dan hipertensi disangkal. Tidak ada riwayat keluarga dengan keluhan sama. Pada pemeriksaan fisik didapatkan kesadaran compos mentis, tekanan darah 120/80 mmHg, HR 84x/menit, RR 18x/menit, dan suhu 36,8 C. Pemeriksaan neurologis didapatkan ektremitas atas 3333/3333 dan ektremitas bawah 4444/4444. Apa kemungkinan diagnosis yang tepat pada kasus ini?","","Brown Sequard Syndrome","Central Cord Syndrome","Transversal Cord Syndrome","Posterior Cord Syndrome","Anterior Cord Syndrome","B"
"kedokteran","Komprehensif","","","pmb","Pasien laki-laki usia 28 tahun datang ke puskesmas setelah digigit kucing liar pada jari tangan kanan 2 jam yang lalu. Setelah menggigit, kucing lari dan tidak dapat ditemukan. Luka sudah dicuci dengan sabun dan diberikan betadine. Pada pemeriksaan tanda vital didapatkan tekanan darah 120/70 mmHg, HR 100x/menit, RR 20x/menit, dan suhu 36,5 C. Pemeriksaan status lokalis di jari kedua tangan kanan terlihat bekas gigitan cukup dalam tapi tidak robek. Apakah tata laksana lanjutan yang harus dilakukan? RATNA1709","","Pemberian VAR dan SAR","Pemberian SAR saja","Pemberian VAR saja","Antibiotik dan observasi di rumah","Tutup luka dan observasi di rumah","A"
"kedokteran","Komprehensif","","","pmb","An. M berusia 5 tahun dibawa oleh orang tuanya ke IGD RS dengan keluhan diare sejak 4 hari yang lalu. Pasien tampak lemas dan kurang aktif. Pada pemeriksaan didapatkan kesadaran composmentis, BB 9 kg, TB 92 cm, lingkar lengan atas 8.8 cm, suhu 36.9°C, GDS 88 mg/dL. Mata tampak cekung dan anemis, mukosa mulut kering, edem (-), iga gambang (+), baggy pants (+), anak tampak kehausan. Apakah tatalaksana awal yang tepat pada pasien di atas?","","Pemberian oralit","Pemberian antibiotic","Pemberian cairan D10%","Pemberian cairan D5%","Pemberian resomal","E"
"kedokteran","Komprehensif","","","pmb","An. G berusia 11 tahun datang ke puskesmas bersama ibunya dengan keluhan muncul bintik-bintik kemerahan di kedua kaki sejak 4 hari yang lalu. Keluhan disertai dengan nyeri sendi, mual, muntah, dan BAB hitam. Riwayat sebelumnya pasien mengalami batuk dan pilek. Pasien pernah mengalami keluhan serupa 9 bulan yang lalu, namun saat ini keluhan lebih berat. Pada pemeriksaan fisik didapatkan HR 108 x/menit, RR 24 x/menit, suhu 37.3°C, palpable purpura dan makula eritematous pada kedua ekstremitas bawah. Hasil laboratorium Hb 12 g/dL, Hct 36%, leukosit 4,7x103 /μl, trombosit 412x103 /μl, LED meningkat, CT normal, PT dan APTT normal. Apakah diagnosis yang tepat pada kasus di atas?","","Diseminate Intravascular Coagulation","Iritable bowel disease","Thrombotic thrombocytopenic purpura","Idiopathic thrombocytopenic purpura","Henoch schenloin purpura","E"
"kedokteran","Komprehensif","","","pmb","Seorang anak berusia 10 tahun dibawa ke poliklinik dengan keluhan urin berwarna kemerahan sejak 4 hari yang lalu. Keluhan disertai dengan badan lemas, tidak nafsu makan, nyeri kepala, wajah sembab. Sebelumnya pasien mengalami radang tenggorokan 2 minggu yang lalu tapi sudah sembuh. Pada pemeriksaan didapatkan TD 130/90 mmHg, HR 87 x/menit, RR 24 x/menit, suhu 36.7°C, edema periorbital (+). Pada pemeriksaan lab darah didapatkan Hb 9 dan pemeriksaan urinalisis ditemukan hematuria dan proteinuria. Apakah diagnosis yang sesuai pada pasien di atas?","","Glomerulonephritis akut","Tumor wilms","Batu saluran kemih","Hepatitis","ISK","A"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 35 tahun datang ke dokter dengan keluhan rambut rontok sejak 1 bulan yang lalu. Pasien merupakan seorang pelatih tim basket profesional sebuah pekerjaan dengan beban yang cukup tinggi. Rambut rontok sangat banyak setiap kali menyisir rambut, mengakibatkan rambut terasa tipis. Pada pemeriksaan didapatkan rambut tipis difus dan hair pull test (+). Apa diagnosis yang tepat pada pasien?","","Alopesia areata","Anagen effluvium","Telogen effluvium","Alopesia androgenic","Dermatitis seboroik","C"
"kedokteran","Komprehensif","","","pmb","Seorang anak usia 13 tahun diantar ibunya ke Puskesmas karena mengeluhkan kemerahan di tangan dan kaki, dan mulai muncul bintil-bintil yang disertai gatal pada sela sela jarinya. Gatal dirasa bertambah saat malam hari. Pasien merupakan anak yang aktif, sering bermain dan menginap di rumah temannya yang lain. Dari pemeriksaan didapatkan papul kemerahan multipel dan ditemukan gambaran kanalikuli di telapak tangan dan kaki. Apa terapi yang tepat untuk pasien?","","Sulfur presipitatum 25% minimal 3 malam berturut-turut","Permetrin 5% selama 8 jam, diulang 1 pekan kemudian","Permetrin 10% selama 8 jam, diulang 1 pekan kemudian","Emulsi benzil benzoat 10% selama 8 jam, diulang 1 pekan kemudian","Lindane 5% selama 8 jam, bisa diulang 1 pekan kemudian","B"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 40 tahun datang ke dokter mengeluh terdapat bercak kecoklatan di pipi dan hidung. Pasien saat ini aktif menggunakan pil KB. Sewaktu remaja, pasien mengatakan kulit wajahnya mulus dan tidak ada masalah. Dari pemeriksaan fisik didapatkan tanda vital dan batas normal. Status lokalis berupa plak hiperpigmentasi berbentuk numular hingga plakat multiple. Apakah terapi yang sesuai pada kasus diatas?","","Salep kloramfenikol","Mikonazole 2%","Tabir surya SPF 20","Salep hidroquinon 2%","Tabir surya SPF 25","D"
"kedokteran","Komprehensif","","","pmb","Bayi usia 17 bulan dibawa ibunya ke klinik dengan keluhan muncul bintik-bintik kecil pada punggung dan dadanya sejak 2 minggu yang lalu. Keluhan demam dan anak menjadi rewel disangkal. Ibu pasien menyangkal penggunaan lotion atau bedak. Pada pemeriksaan tanda tanda vital didapatkan hasil normal. Pada pemeriksaan fisik ditemukan efloresensi seperti berikut. Apakah diagnosis yang sesuai pada kasus diatas?","","Dermatitis kontak iritan","Dermatitis kontak alergi","Miliaria rubra","Miliaria kristalina","Varisella","D"
"kedokteran","Komprehensif","","","pmb","Seorang anak berusia 5 tahun dibawah oleh orang tuanya dengan keluhan nyeri pada penis sejak 4 jam yang lalu. Keluhan terjadi setelah ibu melakukan penarikan kulit penis saat ingin membersihkan dan kulit penis tidak kembali seperti semula. Tidak ada keluhan demam (-). Pada pemeriksaan fisik didapatkan seperti gambar berikut. Apakah diagnosis dari kasus tersebut?","","Priapismus","Kriptorkidismus","Fimosis","Parafimosis","Balanitis","D"
"kedokteran","Komprehensif","","","pmb","Seorang anak berusia 8 bulan dibawa oleh orang tuanya ke poliklinik dengan keluhan BAB berdarah. Ibu pasien mengatakan bahwa anaknya sering menangis kesakitan sambil memegang perutnya. Pasien terkadang juga mengalami muntah berwarna hijau. Pada pemeriksaan fisik teraba pseudoportio saat rectal touche dan didapatkan red currant jelly stool. Apakah pemeriksaan gold standard untuk kasus di atas?","","Foto polos abdomen","MRI","Foto polos abdomen 3 posisi","USG","CT Scan","D"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 46 tahun datang ke poliklinik dengan keluhan darah merah segar menetes dari anus. Keluhan terutama muncul ketika BAB, setelah feses keluar. Keluhan nyeri perut disangkal. Pada pemeriksaan tanda vital TD 130/80 mmHg, HR 86 x/menit, RR 18 x/menit, suhu 37.0°C. Hasil pemeriksaan fisik didapatkan adanya benjolan di dubur yang masih bisa dimasukan dengan bantuan jari dan nyeri tekan (+). Apakah diagnosis yang tepat pada kasus tersebut?","","Hemoroid grade 2","Hemoroid grade 3","Hemoroid grade 4","Proctitis","Prolaps Recti","B"
"kedokteran","Komprehensif","","","pmb","Tn. E berusia 47 tahun datang ke IGD dengan keluhan penis tegang sudah sejak 5 jam SMRS. Penis tegak terus menerus walaupun tidak ada rangsangan, pasien juga mengeluhkan nyeri hebat. Diketahui bahwa pasien sering menggunakan obat kuat. Pada pemeriksaan tanda vital didapatkan TD 140/95 mmHg, nadi 95 x/menit, RR 22 x/menit, suhu 37,1°C. Pemeriksaan fisik didapatkan rigiditas seluruh bagian penis dan berwarna merah gelap. Apakah diagnosis yang tepat berdasarkan kasus di atas?","","Priapismus low flow","Priapismus high flow","Peyronie disease","Epididimitis","Orchitis","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita berusia 23 tahun datang ke Puskesmas dengan keluhan nyeri pada telinga sebelah kiri. Pasien mengaku sekitar 1 minggu yang lalu melakukan tindik pada telinga kirinya. Pada pemeriksaan fisik didapatkan daun telinga nyeri, merah dan bengkak, lobulus auricula dan membran timpani dalam batas normal. Pada pemeriksaan tanda vital didapatkan TD 115/80 mmHg, nadi 80x/menit, laju napas 22x/menit, suhu 38C. Komplikasi yang dapat terjadi apabila kondisi yang dialami pasien tersebut tidak diterapi dengan tepat adalah","","Cauliflower ear","Selulitis","Erisipelas","Furunkel","Fistula preaurikular","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 40 tahun datang ke RS dengan keluhan penurunan pendengaran kedua telinga sejak 3 bulan yang lalu, yang semakin lama semakin memberat. Keluhan lain berupa telinga berdenging dan terkadang pusing. Bila di keramaian pasien cenderung bicara pelan dan merasa pendengarannya membaik. Pemeriksaan tanda vital dalam batas normal. Dokter berencana melakukan pemeriksaan fisik dengan otoskopi. Hasil yang mungkin didapatkan adalah","","Perforasi membrane timpani","Carhart notch","Paracusis willisi","Noise notch","Schwartze’s sign","E"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 35 tahun datang dengan keluhan gatal pada telinga kiri sejak 5 hari yang lalu. Pasien juga mengeluhkan telinga kiri terasa nyeri. Pasien memiliki riwayat sering berenang. Pada pemeriksaan otoskopi didapatkan massa seperti kapas dengan titik-titik hitam pada canalis acusticus externus kiri. Diagnosis yang tepat pada pasien tersebut adalah","","Otitis media akut","Serumen prop","Otitis media supuratif kronis","Otomikosis","Miringitis bulosa","D"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 35 tahun datang dengan keluhan gatal pada telinga kiri sejak 5 hari yang lalu. Pasien juga mengeluhkan telinga kiri terasa nyeri. Pasien memiliki riwayat sering berenang. Pada pemeriksaan otoskopi didapatkan massa seperti kapas dengan titik-titik hitam pada canalis acusticus externus kiri. Diagnosis yang tepat pada pasien tersebut adalah","","Otitis media akut","Serumen prop","Otitis media supuratif kronis","Otomikosis","Miringitis bulosa","D"
"kedokteran","Komprehensif","","","pmb","Tn. L berusia 36 tahun dibawa ke IGD oleh orang tuanya dengan keluhan lemas dan dada berdebar. Dari anamnesis diketahui bahwa pasien merupakan pengguna obat terlarang, namun mengaku sudah 3 hari ini menghentikan pemakaian obat. Sebelumnya pasien mengalami mual, muntah, diare, nyeri otot, dan demam. Hasil pemeriksaan tanda vital TD 140/90 mmHg, HR 115 x/menit, RR 26 x/menit, suhu 38.3°C. Pada pemeriksaan fisik didapatkan lakrimasi, rinorea, dan dilatasi pupil. Berdasarkan tanda dan gejala pada pasien tersebut. Apakah kandungan obat yang menyebabkan kondisi ketergantungan?","","Heroin","Kokain","Metamfetamin","Magic mashroom","LSD","A"
"kedokteran","Komprehensif","","","pmb","Ny. M berusia 48 tahun datang ke poliklinik dengan keluhan nyeri dada. Pasien merasa nyeri pada dadanya dan berdebar-debar sejak 1 minggu yang lalu. Pasien sudah berobat ke beberapa dokter umum dan dokter jantung, namun tidak ditemukan adanya kelainan. Pasien merasa kecewa terhadap semua pemeriksaan dokter karena pasien meyakini bahwa dirinya mengalami sakit jantung yang parah. Pada pemeriksaan TD 120/70 mmHg, HR 82 x/menit, RR 18 x/menit, suhu 37.1°C, dan hasil EKG normal. Apakah diagnosis yang sesuai dengan kondisi pasien di atas?","","Malingering","Factitious disorder","Gangguan somatisasi","Gangguan dismorfik tubuh","Hipokondriasis","E"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan berusia 21 tahun dibawa oleh orang tua ke poliklinik karena sejak 1 bulan terakhir tidak mau keluar kamar dan terlihat murung. Akhir-akhir ini bahkan tidak mau berangkat kuliah, tidak mau makan, kurang tidur, dan pernah menyayat tangan sendiri dengan silet. Di dalam kamar hanya termenung dan sering menangis karena merasa bersalah dan tidak berguna. Keluhan ini terjadi setelah putus dengan pacarnya. Dari pemeriksaan psikiatri ditemukan kesadaran CM, orientasi baik, afek depresi, halusinasi (-), waham (-). Apakah diagnosis yang sesuai pada kasus diatas?","","Depresi ringan","Depresi sedang","Depresi ringan-sedang","Depresi berat tanpa gejala psikotik","Depresi berat dengan gejala psikotik","D"
"kedokteran","Komprehensif","","","pmb","Nn. D berusia 28 tahun datang ke poliklinik karena mengaku sulit tidur di malam hari dan baru bisa tidur pukul 3 subuh. Keluhan ini dirasakan sejak 1 bulan yang lalu dan sangat mengganggu aktivitas pasien. Pasien bekerja sebagai akuntan dengan jadwal jam kerja dari pukul 8 pagi – 5 sore. Pasien mengaku tidak tidur siang/sore, tidak minum kopi tetapi tetap tidak bisa tidur di malam hari. Apakah kondisi yang dialami pasien?","","Early insomnia","Middle insomnia","Late insomnia","Night terror","Hipersomnia","A"
"kedokteran","Komprehensif","","","pmb","Pasien perempuan usia 62 tahun datang ke poliklinik dengan keluhan benjolan di kemaluan. Benjolan sering mengalami lecet. Saat tidur benjolan kadang masuk sendiri. Riwayat partus per vaginam 5 kali. Hasil pemeriksaan tanda vital dalam batas normal. Pada pemeriksaan ginekologi didapatkan massa berdiameter 4 cm keluar dari dinding liang senggama depan saat mengejan. Diagnosis pasien tersebut adalah?","","Kista gartner","Kista bartolin","Prolaps uteri","Sistokel","Hernia","C"
"kedokteran","Komprehensif","","","pmb","Pasien perempuan usia 19 tahun G1P0A0, usia kehamilan 12 minggu datang dengan keluhan nyeri perut. Keluhan disertai keluar darah berupa gumpalan dari jalan lahir. Pada pemeriksaan fisik didapatkan TD 90/70mmHg, nadi 94x/menit, RR 20x/menit, suhu 36,7oC. Hasil pemeriksaan inspekulo ditemukan fluksus (+), serviks terbuka 1,5cm, sisa jaringan (+). Diagnosis pasien yang tepat adalah?","","Abortus insipient","Abortus iminens","Missed abortion","Abortus inkomplit","Abortus komplit","D"
"kedokteran","Komprehensif","","","pmb","Pasien perempuan usia 35 tahun, hamil kedua, datang ke puskesmas pada pukul 10.00 dengan keluhan perut kencang-kencang sejak pukul 06.00 dan mengeluarkan cairan warna jernih dari jalan lahir sekitar pukul 09.00. Pada pemeriksaan fisik didapatkan keadaan umum baik, TD 120/80mmHg, HR 88x/menit, suhu 36oC, RR 20x/menit. His 3x dalam 10 menit dengan durasi 45 detik, DJJ 144x/menit. Hasil VT pembukaan 8 cm, KK (-), teraba tali pusat disamping kepala. Apakah diagnosis yang tepat untuk kasus tersebut?","","Inpartu kala I KPD","Inpartu kala I fisiologis","Inpartu kala I tali pusat terkemuka","Inpartu kala I tali pusat menumbung","Inpartu kala I fase aktif memanjang","D"
"kedokteran","Komprehensif","","","pmb","Ny. A, 33 tahun, UK 37 minggu datang ke IGD mengeluhkan keluarnya air dari jalan lahir sejak 1 jam yang lalu. Keluarnya air menetes, warna jernih, bau busuk (-). Keluhan nyeri dan kontraksi pada pasien disangkal. Dokter IGD melakukan pemeriksaan nitrazin dan didapatkan hasil kertas berwarna biru. Pemeriksaan mikroskopis dilakukan dan ditemukan gambaran pakis. Kemungkinan besar diagnosis yang tepat pada pasien adalah...","","Korioamnionitis","Inpartu","Ketuban pecah dini","Ketuban pecah dini preterm","Insufisiensi serviks","C"
"kedokteran","Komprehensif","","","pmb","Seorang pasien yang didiagnosis selulitis diprogramkan dokter untuk melakukan pengobatan injeksi antibiotik ceftriakson. Dokter kemudian meminta co-ass untuk melakukan injeksi obat tersebut. Co-ass langsung menyuntikan ceftriakson pada pasien secara IV tanpa melakukan skin-test. Dokter yang mengetahui lalu kaget dan mengobservasi kondisi pasien selama 2 jam, namun pasien tidak mengalami keluhan. Kejadian apakah yang dimaksud pada ilustrasi ini ?","","Kejadian Potensial Cedera","Kejadian Tidak Cedera","Kejadian Sentinel","Kejadian Nyaris Cedera","Kejadian Tidak Diharapkan","B"
"kedokteran","Komprehensif","","","pmb","Pasien kanker stadium terminal. Diberi morfin oleh dokter untuk menurunkan nyerinya. Pasien meminta dokter untuk menaikkan dosis morfin sehingga dia bisa meninggal dengan tidak merasakan nyeri. Dokter menolak permintaan pasien. Apa yang menjadi dilema etik pada kasus ini?","","Non maleficence – Beneficence","Non maleficence – Justice","Beneficence – Justice","Justice – Otonom","Non maleficence – Otonom","E"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki ditemukan mengambang di sungai. Pada pemeriksaan fisik, mayat berbau busuk dan ditemukan busa pada hidung dan mulut. Kulit tangan dan kaki sudah keriput. Wajah bengkak sehingga sulit dikenali. Apa mekanisme kematian yang terjadi pada kasus ini?","","Asfiksia mekanik","Fibrilasi ventrikel","Rangsangan neurogenik karena masuk ke air yang dingin","Edema paru","Spasme laring","B"
"kedokteran","Komprehensif","","","pmb","Laki-laki 34 tahun terlibat adu mulut dengan tetangganya. Saat beradu mulut, ia ditendang tepat pada area bahu dan paha. Di RS, dokter melakukan pemeriksaan dan tampak memar di area bahu kanan tanpa disertai perdarahan dan jalan pasien dalam batas normal. Derajat luka dan pasal apakah yang sesuai untuk kondisi pasien tersebut?","","Luka ringan, KUHP pasal 352","Luka ringan, KUHP pasal 351","Luka berat, KUHP pasal 353","Luka sedang, KUHP pasal 90","Luka berat, KUHP pasal 90","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 50 tahun datang ke Puskesmas bersama temannya dengan keluhan pusing dan pandangan menjadi gelap seketika saat sedang bekerja. Pasien mengatakan sempat pingsan selama 5 menit di tempat kerja. Dari pemeriksaan fisik didapatkan TD 120/80 mmHg, Hr 110x/menit, suhu 36,9°C, konjungtiva anemis (+/+), sklera ikterik (-/-) distensi abdomen (-), hepar dan lien tidak teraba. Pemeriksaan lab menunjukkan Hb 9 g/dl, eritrosit 3x106/ μl, leukosit 5x103 / μl, trombosit 200x103 / μl, MCV 65 fl, MCHC 21 %. Apakah diagnosis yang tepat untuk pasien tersebut?","","Anemia defisiensi vitamin B12","Anemia defisiensi besi","Anemia aplastik","Thalasemia beta mayor","Thalasemia beta minor","B"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 45 tahun datang ke RS dengan keluhan adanya benjolan pada leher yang tidak nyeri sejak 2 bulan yang lalu. Pasien juga merasakan adanya penurunan berat badan 10 kilogram dalam 1 bulan terakhir. Dari pemeriksaan fisik pasien tampak kurus dan pucat, konjungtiva anemis (+/+), dan didapatkan benjolan difus pada leher. Pada pemeriksaan Patologi Anatomi ditemukan sel Reed Sternberg. Apakah diagnosis pada pasien tersebut?","","Leukemia limfositik akut","Limfoma non-hodgkin","Limfoma hodgkin","Limfadenitis akut","Limfadenitis TB","C"
